execution_timestamp,symbol,row_kind,quantity,close_price,market_value,pnl,side,weight,selected_period_return,gross_contribution,funding_contribution
2024-01-09T00:00:00+00:00,CASH,cash,1.0,-0.004433423392615765,-0.004433423392615765,0.0,long,-4.0764174692194844e-08,0.0,0.0,0.0
2024-01-10T00:00:00+00:00,BTCUSDT,holding,2.3584559920667383,46662.9,110052.396112211,10256.689263899041,long,1.00010005029372,0.10277685872288145,0.0932075612257781,-0.00010001000502937203
2024-01-10T00:00:00+00:00,CASH,cash,1.0,-11.009673034613717,-11.009673034613717,0.0,long,-0.00010005029372016443,0.0,0.0,0.0
2024-01-11T00:00:00+00:00,BTCUSDT,holding,2.35822005196356,46337.8,109274.72912387706,9489.005845090978,long,1.0001000503099566,0.09509382237557307,0.08684492104582447,-0.00010001000503099567
2024-01-11T00:00:00+00:00,CASH,cash,1.0,-10.931876781603064,-10.931876781603064,0.0,long,-0.00010005030995656399,0.0,0.0,0.0
2024-01-12T00:00:00+00:00,BTCUSDT,holding,2.357984135429112,42788.9,100895.54737246274,1119.8066659152887,long,1.0000000433393843,0.011223235808479393,0.011098673267643595,0.0
2024-01-12T00:00:00+00:00,CASH,cash,1.0,-0.004372750715409879,-0.004372750715409879,0.0,long,-4.3339384331598865e-08,0.0,0.0,0.0
2024-01-13T00:00:00+00:00,BTCUSDT,holding,2.357984135429112,42846.4,101031.1314602499,1255.3907537024627,long,1.0001000532908804,0.01258212411967663,0.01242702463619035,-0.00010001000532908805
2024-01-13T00:00:00+00:00,CASH,cash,1.0,-10.107485896740402,-10.107485896740402,0.0,long,-0.00010005329088038598,0.0,0.0,0.0
2024-01-14T00:00:00+00:00,BTCUSDT,holding,2.3577482349591365,41734.9,98400.38681119608,-1365.3720028648324,long,1.0001000510964,-0.013685777756770823,-0.013877065467748183,-0.00010001000510964
2024-01-14T00:00:00+00:00,CASH,cash,1.0,-9.844081675471033,-9.844081675471033,0.0,long,-0.00010005109639991308,0.0,0.0,0.0
2024-01-15T00:00:00+00:00,BTCUSDT,holding,2.3575123632624155,42515.0,100229.63812410159,473.8599850157455,long,1.0001000492949708,0.004750200879141575,0.004728216156845564,-0.00010001000492949708
2024-01-15T00:00:00+00:00,CASH,cash,1.0,-10.026901445077664,-10.026901445077664,0.0,long,-0.00010004929497083197,0.0,0.0,0.0
2024-01-16T00:00:00+00:00,BTCUSDT,holding,2.3572765194085976,43133.0,101676.40811165104,1930.6094693956416,long,1.0001000494552166,0.01935529611948761,0.01898968169391933,-0.00010001000494552165
2024-01-16T00:00:00+00:00,CASH,cash,1.0,-10.171651571745743,-10.171651571745743,0.0,long,-0.00010004945521652892,0.0,0.0,0.0
2024-01-17T00:00:00+00:00,BTCUSDT,holding,2.3570406987707626,42783.4,100842.21503178905,1106.3949040029995,long,1.000100050355872,0.011093255187408557,0.010972642745481839,-0.0001000100050355872
2024-01-17T00:00:00+00:00,CASH,cash,1.0,-10.088290163811669,-10.088290163811669,0.0,long,-0.00010005035587181608,0.0,0.0,0.0
2024-01-18T00:00:00+00:00,BTCUSDT,holding,2.3568048990506894,41323.1,97390.48452396154,-2335.3579744693316,long,1.0000000414343995,-0.023417781348962552,-0.02397932490682809,0.0
2024-01-18T00:00:00+00:00,CASH,cash,1.0,-0.004035316066595129,-0.004035316066595129,0.0,long,-4.143439940277939e-08,0.0,0.0,0.0
2024-01-19T00:00:00+00:00,BTCUSDT,holding,2.3568048990506894,41662.2,98189.67706522963,-1536.1654332012463,long,1.0001000511063745,-0.015403885238928106,-0.015646442418094528,-0.00010001000511063744
2024-01-19T00:00:00+00:00,CASH,cash,1.0,-9.823003022589559,-9.823003022589559,0.0,long,-0.00010005110637428404,0.0,0.0,0.0
2024-01-20T00:00:00+00:00,BTCUSDT,holding,2.3565691211368875,41691.8,98249.60848461489,-1466.2573071713646,long,1.0001000500010304,-0.014704353169163853,-0.014925291091069185,-0.00010001000500010305
2024-01-20T00:00:00+00:00,CASH,cash,1.0,-9.828890049663263,-9.828890049663263,0.0,long,-0.00010005000103040758,0.0,0.0,0.0
2024-01-21T00:00:00+00:00,BTCUSDT,holding,2.356333369980793,41580.0,97976.34152380137,-1729.5486935659019,long,1.0001000501366342,-0.017346504702935195,-0.01765448380953077,-0.00010001000501366342
2024-01-21T00:00:00+00:00,CASH,cash,1.0,-9.80156570839326,-9.80156570839326,0.0,long,-0.00010005013663426374,0.0,0.0,0.0
2024-01-22T00:00:00+00:00,BTCUSDT,holding,2.356097641522851,39567.0,93223.71538213464,-6472.2002212632715,long,1.0001000520655186,-0.064919412014936,-0.06943348858958172,-0.00010001000520655188
2024-01-22T00:00:00+00:00,CASH,cash,1.0,-9.326292164501274,-9.326292164501274,0.0,long,-0.00010005206551854968,0.0,0.0,0.0
2024-01-23T00:00:00+00:00,BTCUSDT,holding,2.3558619332661297,39890.0,93975.33251798591,-5710.609326237099,long,1.0001000497057089,-0.0572860046320367,-0.060773189282693374,-0.00010001000497057091
2024-01-23T00:00:00+00:00,CASH,cash,1.0,-9.401263768658346,-9.401263768658346,0.0,long,-0.00010004970570901899,0.0,0.0,0.0
2024-01-24T00:00:00+00:00,BTCUSDT,holding,2.355626252961876,40078.7,94410.43790458313,-5265.531363245688,long,1.0001000498404284,-0.05282648768729037,-0.05577834713721535,-0.00010001000498404284
2024-01-24T00:00:00+00:00,CASH,cash,1.0,-9.444804295970386,-9.444804295970386,0.0,long,-0.00010004984042844413,0.0,0.0,0.0
2024-01-25T00:00:00+00:00,BTCUSDT,holding,2.355390597096531,39953.3,94105.62714297685,-5560.370582565774,long,1.0001000501545774,-0.05579004584770986,-0.05909239508125505,-0.00010001000501545773
2024-01-25T00:00:00+00:00,CASH,cash,1.0,-9.414340636016217,-9.414340636016217,0.0,long,-0.0001000501545773372,0.0,0.0,0.0
2024-01-26T00:00:00+00:00,BTCUSDT,holding,2.3551549634783817,41806.4,98460.55046516263,-1195.476659461623,long,1.000000038246144,-0.011996029682847298,-0.012141682120769576,0.0
2024-01-26T00:00:00+00:00,CASH,cash,1.0,-0.0037657362616183576,-0.0037657362616183576,0.0,long,-3.824614414455914e-08,0.0,0.0,0.0
2024-01-27T00:00:00+00:00,BTCUSDT,holding,2.3551549634783817,42102.2,99157.20530335951,-498.8218212647281,long,1.0000897060238834,-0.005005435553244841,-0.005031067253869428,-8.96680430421014e-05
2024-01-27T00:00:00+00:00,CASH,cash,1.0,-8.894200763760834,-8.894200763760834,0.0,long,-8.970602388332542e-05,0.0,0.0,0.0
2024-01-28T00:00:00+00:00,BTCUSDT,holding,2.354943710841613,42021.2,98957.56066201758,-689.5275185344311,long,1.000100045959769,-0.006919695609018395,-0.006968608546567526,-0.00010001000459597692
2024-01-28T00:00:00+00:00,CASH,cash,1.0,-9.899313746501097,-9.899313746501097,0.0,long,-0.00010004595976915495,0.0,0.0,0.0
2024-01-29T00:00:00+00:00,BTCUSDT,holding,2.35470813180659,43287.7,101929.89919720413,2292.77930794007,long,1.000100048856309,0.02301129649761302,0.0224959380510257,-0.0001000100048856309
2024-01-29T00:00:00+00:00,CASH,cash,1.0,-10.196949645219698,-10.196949645219698,0.0,long,-0.00010004885630897658,0.0,0.0,0.0
2024-01-30T00:00:00+00:00,BTCUSDT,holding,2.3544725689746193,42918.3,101049.96005702342,1422.8077734313692,long,1.0001000503730686,0.014281325329678296,0.014081649563017364,-0.00010001000503730685
2024-01-30T00:00:00+00:00,CASH,cash,1.0,-10.10907478555808,-10.10907478555808,0.0,long,-0.00010005037306849541,0.0,0.0,0.0
2024-01-31T00:00:00+00:00,BTCUSDT,holding,2.3542370266818082,42560.5,100197.5049740911,580.3194270770657,long,1.0000215808223145,0.005825495108002121,0.005791880256874344,-2.1540464850912656e-05
2024-01-31T00:00:00+00:00,CASH,cash,1.0,-2.162297887050948,-2.162297887050948,0.0,long,-2.1580822314653192e-05,0.0,0.0,0.0
2024-02-01T00:00:00+00:00,BTCUSDT,holding,2.3541862214072684,43072.6,101400.9214401867,1785.8856675595505,long,1.0001000185324036,0.017927872571725567,0.017613886184225703,-0.00010001000185324038
2024-02-01T00:00:00+00:00,CASH,cash,1.0,-10.140957063180759,-10.140957063180759,0.0,long,-0.0001000185324036313,0.0,0.0,0.0
2024-02-02T00:00:00+00:00,BTCUSDT,holding,2.353950782704632,43182.0,101648.30269875142,2043.2292793876206,long,1.0001000499150396,0.020513305289029615,0.020102979096064438,-0.00010001000499150398
2024-02-02T00:00:00+00:00,CASH,cash,1.0,-10.16888665270078,-10.16888665270078,0.0,long,-0.00010004991503976536,0.0,0.0,0.0
2024-02-03T00:00:00+00:00,BTCUSDT,holding,2.3537152936894707,42992.4,101191.8693924152,1596.7604552389403,long,1.000076316020148,0.016032518788108074,0.01578073735795326,-7.627582062285668e-05
2024-02-03T00:00:00+00:00,CASH,cash,1.0,-7.721971433224837,-7.721971433224837,0.0,long,-7.631602014787128e-05,0.0,0.0,0.0
2024-02-04T00:00:00+00:00,BTCUSDT,holding,2.3535356812130046,42570.3,100190.72000994197,603.2111950949,long,1.0000831077354102,0.006057096941910478,0.006021129766823079,-8.307690375958051e-05
2024-02-04T00:00:00+00:00,CASH,cash,1.0,-8.325931899792636,-8.325931899792636,0.0,long,-8.31077354101433e-05,0.0,0.0,0.0
2024-02-05T00:00:00+00:00,BTCUSDT,holding,2.353340100446607,42692.9,100470.91357435695,891.6805640592228,long,1.0001000431552627,0.008954483149784975,0.0088758998885419,-0.00010001000431552626
2024-02-05T00:00:00+00:00,CASH,cash,1.0,-10.050421730200272,-10.050421730200272,0.0,long,-0.00010004315526267189,0.0,0.0,0.0
2024-02-06T00:00:00+00:00,BTCUSDT,holding,2.353104688428913,43079.1,101369.63218329799,1800.360397116958,long,1.0001000496674457,0.018081486032991423,0.01776212938526017,-0.0001000100049667446
2024-02-06T00:00:00+00:00,CASH,cash,1.0,-10.140983387028957,-10.140983387028957,0.0,long,-0.00010004966744582341,0.0,0.0,0.0
2024-02-07T00:00:00+00:00,BTCUSDT,holding,2.3528692846394414,44326.2,104293.7544847848,4734.4435745514775,long,1.0000753145657806,0.04755400103984497,0.04539869305217368,-7.527566892736631e-05
2024-02-07T00:00:00+00:00,CASH,cash,1.0,-7.854247293426002,-7.854247293426002,0.0,long,-7.531456578060352e-05,0.0,0.0,0.0
2024-02-08T00:00:00+00:00,BTCUSDT,holding,2.352692093055812,45269.1,106504.25362975286,6952.440404189227,long,1.0001000395052437,0.0698374060594602,0.06528505375061454,-0.00010001000395052438
2024-02-08T00:00:00+00:00,CASH,cash,1.0,-10.653567061898169,-10.653567061898169,0.0,long,-0.00010003950524375735,0.0,0.0,0.0
2024-02-09T00:00:00+00:00,BTCUSDT,holding,2.352456754965855,47116.1,110838.58771264671,11296.732583021529,long,1.000031639448164,0.11348726189913494,0.10192379963099721,-3.1600999806561986e-05
2024-02-09T00:00:00+00:00,CASH,cash,1.0,-3.5067607985375164,-3.5067607985375164,0.0,long,-3.163944816407915e-05,0.0,0.0,0.0
2024-02-10T00:00:00+00:00,BTCUSDT,holding,2.3523823268871613,47732.6,112285.32465637411,12746.61887647077,long,1.0000000124923212,0.12805690787918889,0.11351990186352494,0.0
2024-02-10T00:00:00+00:00,CASH,cash,1.0,-0.0014027043167335052,-0.0014027043167335052,0.0,long,-1.2492321134121693e-08,0.0,0.0,0.0
2024-02-11T00:00:00+00:00,BTCUSDT,holding,2.3523823268871613,48303.4,113628.06448856131,14089.358708657968,long,1.000100022348169,0.14154653306234355,0.12400781464352667,-0.00010001000223481692
2024-02-11T00:00:00+00:00,CASH,cash,1.0,-11.364209153172865,-11.364209153172865,0.0,long,-0.00010002234816911429,0.0,0.0,0.0
2024-02-12T00:00:00+00:00,BTCUSDT,holding,2.3521470596150196,49943.6,117474.69188658868,17945.94120603875,long,1.0001000487037457,0.1803091175497471,0.15277960202288376,-0.00010001000487037456
2024-02-12T00:00:00+00:00,CASH,cash,1.0,-11.752014872312879,-11.752014872312879,0.0,long,-0.00010004870374560257,0.0,0.0,0.0
2024-02-13T00:00:00+00:00,BTCUSDT,holding,2.351911753892719,49696.4,116881.54728615412,17362.75333193761,long,1.0001000502275932,0.17446707945360873,0.14856485803398603,-0.00010001000502275932
2024-02-13T00:00:00+00:00,CASH,cash,1.0,-11.692855534564787,-11.692855534564787,0.0,long,-0.0001000502275931756,0.0,0.0,0.0
2024-02-14T00:00:00+00:00,BTCUSDT,holding,2.351676468126857,51823.2,121871.39994303173,22362.561870711903,long,1.0001000483863633,0.22472940397977026,0.18351146552346448,-0.00010001000483863633
2024-02-14T00:00:00+00:00,CASH,cash,1.0,-12.191817136516034,-12.191817136516034,0.0,long,-0.00010004838636338766,0.0,0.0,0.0
2024-02-15T00:00:00+00:00,BTCUSDT,holding,2.3514412097741824,51898.5,122036.27162546541,22537.38827508065,long,1.0001000499702852,0.2265089568464338,0.1846962615285644,-0.00010001000499702852
2024-02-15T00:00:00+00:00,CASH,cash,1.0,-12.208503889406671,-12.208503889406671,0.0,long,-0.00010004997028531164,0.0,0.0,0.0
2024-02-16T00:00:00+00:00,BTCUSDT,holding,2.351205971233314,52148.6,122612.09971145759,23123.170244691148,long,1.0001000498370243,0.23241953017913697,0.188606864808014,-0.00010001000498370243
2024-02-16T00:00:00+00:00,CASH,cash,1.0,-12.266093372708028,-12.266093372708028,0.0,long,-0.00010004983702440064,0.0,0.0,0.0
2024-02-17T00:00:00+00:00,BTCUSDT,holding,2.350970757443273,51679.4,121496.7581622139,22017.781531759236,long,1.0001000503923574,0.2213310015597676,0.18123927545491214,-0.00010001000503923577
2024-02-17T00:00:00+00:00,CASH,cash,1.0,-12.154582253576484,-12.154582253576484,0.0,long,-0.00010005039235755025,0.0,0.0,0.0
2024-02-18T00:00:00+00:00,BTCUSDT,holding,2.350735565882721,52175.9,122651.74381194027,23182.71907717881,long,1.0001724693798872,0.2330647067164533,0.18904515064958174,-0.00017242973372109255
2024-02-18T00:00:00+00:00,CASH,cash,1.0,-21.15002246608644,-21.15002246608644,0.0,long,-0.00017246937988733626,0.0,0.0,0.0
2024-02-19T00:00:00+00:00,BTCUSDT,holding,2.3503302058895805,51813.8,121779.53922192156,22327.666889909844,long,1.0002307627090141,0.22450725528193982,0.18338728677655558,-0.00023069322311120702
2024-02-19T00:00:00+00:00,CASH,cash,1.0,-28.09569293513194,-28.09569293513194,0.0,long,-0.0002307627090141478,0.0,0.0,0.0
2024-02-20T00:00:00+00:00,BTCUSDT,holding,2.3497879614072303,52297.4,122887.80093289849,23458.873133912948,long,1.00010471241507,0.2359360968001134,0.1909166686283565,-0.00010462095396574045
2024-02-20T00:00:00+00:00,CASH,cash,1.0,-12.866531132758729,-12.866531132758729,0.0,long,-0.00010471241506985362,0.0,0.0,0.0
2024-02-21T00:00:00+00:00,BTCUSDT,holding,2.3495419347264503,51877.8,121889.06658135186,22470.549155336834,long,1.0001000522331893,0.22601975705440291,0.1843709039232153,-0.00010001000522331896
2024-02-21T00:00:00+00:00,CASH,cash,1.0,-12.194053270582954,-12.194053270582954,0.0,long,-0.00010005223318947046,0.0,0.0,0.0
2024-02-22T00:00:00+00:00,BTCUSDT,holding,2.349306881779616,51316.9,120559.14632159637,21150.574925973706,long,1.0000000404583282,0.2127640969891762,0.17543733865923863,0.0
2024-02-22T00:00:00+00:00,CASH,cash,1.0,-0.004877621313614355,-0.004877621313614355,0.0,long,-4.0458328212971144e-08,0.0,0.0,0.0
2024-02-23T00:00:00+00:00,BTCUSDT,holding,2.349306881779616,50771.9,119278.77407102648,19870.202675403816,long,1.0001000509017992,0.19988419908304578,0.16660290870584574,-0.00010001000509017995
2024-02-23T00:00:00+00:00,CASH,cash,1.0,-11.932755028416263,-11.932755028416263,0.0,long,-0.00010005090179927187,0.0,0.0,0.0
2024-02-24T00:00:00+00:00,BTCUSDT,holding,2.3490718550221295,51602.1,121217.04077003742,21818.414296631036,long,1.0001000493853716,0.21950418301271446,0.18001262097271756,-0.00010001000493853717
2024-02-24T00:00:00+00:00,CASH,cash,1.0,-12.12647717900985,-12.12647717900985,0.0,long,-0.00010004938537153326,0.0,0.0,0.0
2024-02-25T00:00:00+00:00,BTCUSDT,holding,2.3488368553384147,51764.9,121587.3049329075,22198.622236117826,long,1.000000039893894,0.2233516093964174,0.18257352717832362,0.0
2024-02-25T00:00:00+00:00,CASH,cash,1.0,-0.004850590865819626,-0.004850590865819626,0.0,long,-3.98938940377465e-08,0.0,0.0,0.0
2024-02-26T00:00:00+00:00,BTCUSDT,holding,2.3488368553384147,54511.6,128038.85512346552,28650.172426675843,long,1.0002677195383092,0.28826393155929475,0.2238214533391146,-0.00026768164442564693
2024-02-26T00:00:00+00:00,CASH,cash,1.0,-34.26932861045643,-34.26932861045643,0.0,long,-0.0002677195383091801,0.0,0.0,0.0
2024-02-27T00:00:00+00:00,BTCUSDT,holding,2.3482081952780893,57074.5,134022.80864139932,34660.727066402236,long,1.0003228264623858,0.34883253769438016,0.2587016107017678,-0.00032272415027329493
2024-02-27T00:00:00+00:00,CASH,cash,1.0,-43.25214625534115,-43.25214625534115,0.0,long,-0.0003228264623857656,0.0,0.0,0.0
2024-02-28T00:00:00+00:00,BTCUSDT,holding,2.347450376177522,62487.9,146687.24436154336,47357.229143967714,long,1.0002674794699862,0.47676655480455654,0.32293125715665844,-0.0002673614945875326
2024-02-28T00:00:00+00:00,CASH,cash,1.0,-39.225334403898856,-39.225334403898856,0.0,long,-0.00026747946998615513,0.0,0.0,0.0
2024-02-29T00:00:00+00:00,BTCUSDT,holding,2.3468226492991358,61203.3,143633.2906518498,44329.837069406174,long,1.0006914970752272,0.4464078082904004,0.3088454690466543,-0.0006913877622442453
2024-02-29T00:00:00+00:00,CASH,cash,1.0,-99.25336697803908,-99.25336697803908,0.0,long,-0.0006914970752271889,0.0,0.0,0.0
2024-03-01T00:00:00+00:00,BTCUSDT,holding,2.3452009497015966,62430.6,146412.3024104405,47177.469424767136,long,1.000533775926015,0.47541239306139804,0.32239539195191574,-0.0005335046199992697
2024-03-01T00:00:00+00:00,CASH,cash,1.0,-78.10966923807214,-78.10966923807214,0.0,long,-0.0005337759260148588,0.0,0.0,0.0
2024-03-02T00:00:00+00:00,BTCUSDT,holding,2.3439498057235144,62039.9,145418.41155210626,46236.51947272148,long,1.0003345867658247,0.46617904239731534,0.31806144150915755,-0.0003343718389723446
2024-03-02T00:00:00+00:00,CASH,cash,1.0,-48.63880211310741,-48.63880211310741,0.0,long,-0.00033458676582480727,0.0,0.0,0.0
2024-03-03T00:00:00+00:00,BTCUSDT,holding,2.3431658134522,63178.5,148037.70134518982,48888.98311477343,long,1.0004630157070715,0.49308739424304004,0.3303997497759553,-0.0004628842234771908
2024-03-03T00:00:00+00:00,CASH,cash,1.0,-68.51205880223284,-68.51205880223284,0.0,long,-0.00046301570707149646,0.0,0.0,0.0
2024-03-04T00:00:00+00:00,BTCUSDT,holding,2.3420813929800106,68296.4,159955.72764752,60852.895584963815,long,1.000551184965059,0.6140379070756723,0.3806455553768009,-0.0005510135430721077
2024-03-04T00:00:00+00:00,CASH,cash,1.0,-88.11662359627942,-88.11662359627942,0.0,long,-0.0005511849650589514,0.0,0.0,0.0
2024-03-05T00:00:00+00:00,BTCUSDT,holding,2.3407911859621358,63747.4,149219.35204800265,50171.11380520085,long,1.0004900762640576,0.5065321170298247,0.33638868409688955,-0.0004898399413388825
2024-03-05T00:00:00+00:00,CASH,cash,1.0,-73.09304141213177,-73.09304141213177,0.0,long,-0.0004900762640576987,0.0,0.0,0.0
2024-03-06T00:00:00+00:00,BTCUSDT,holding,2.3396445834849855,66128.1,154716.25098115348,55716.530075569804,long,1.000363120781985,0.5627948196814294,0.36025150268364386,-0.0003629317402197041
2024-03-06T00:00:00+00:00,CASH,cash,1.0,-56.16029307253422,-56.16029307253422,0.0,long,-0.00036312078198504684,0.0,0.0,0.0
2024-03-07T00:00:00+00:00,BTCUSDT,holding,2.338795317015827,66870.0,156395.24284884837,57431.45780464065,long,1.000303345627497,0.5803280238219028,0.3673313736388338,-0.00030320194709315055
2024-03-07T00:00:00+00:00,CASH,cash,1.0,-47.427426177157365,-47.427426177157365,0.0,long,-0.0003033456274968851,0.0,0.0,0.0
2024-03-08T00:00:00+00:00,BTCUSDT,holding,2.338086068830136,68180.2,159411.17579005242,60477.401873574054,long,1.0003484303679628,0.6112917710450441,0.37951212477499036,-0.00034831131996982095
2024-03-08T00:00:00+00:00,CASH,cash,1.0,-55.52434826880228,-55.52434826880228,0.0,long,-0.0003484303679627367,0.0,0.0,0.0
2024-03-09T00:00:00+00:00,BTCUSDT,holding,2.337271692394326,68360.1,159776.1266192454,60876.812227271876,long,1.0001915156765993,0.6155433189960771,0.38108616336816764,-0.00019137664460956052
2024-03-09T00:00:00+00:00,CASH,cash,1.0,-30.59377380662695,-30.59377380662695,0.0,long,-0.00019151567659940667,0.0,0.0,0.0
2024-03-10T00:00:00+00:00,BTCUSDT,holding,2.3368241545900688,69001.8,161245.07295019302,62364.695672868846,long,1.000310272132787,0.6307085125490381,0.3868896243377042,-0.00031019621538837727
2024-03-10T00:00:00+00:00,CASH,cash,1.0,-50.01433463139128,-50.01433463139128,0.0,long,-0.0003102721327870961,0.0,0.0,0.0
2024-03-11T00:00:00+00:00,BTCUSDT,holding,2.3360993280691464,72153.8,168558.44369763558,69708.73672971773,long,1.0003551347631505,0.7051992248428416,0.41370512918661895,-0.00035501603377609454
2024-03-11T00:00:00+00:00,CASH,cash,1.0,-59.83971181771245,-59.83971181771245,0.0,long,-0.0003551347631506135,0.0,0.0,0.0
2024-03-12T00:00:00+00:00,BTCUSDT,holding,2.3352699936628607,71503.2,166979.27741087426,68164.66289902397,long,1.0004450413201087,0.6898236990121471,0.40840396513863597,-0.00044489790987505234
2024-03-12T00:00:00+00:00,CASH,cash,1.0,-74.27962054934628,-74.27962054934628,0.0,long,-0.00044504132010870254,0.0,0.0,0.0
2024-03-13T00:00:00+00:00,BTCUSDT,holding,2.3342311657968833,73127.6,170696.72299992817,71926.06545039886,long,1.0003325245980588,0.7282128846244742,0.42150769722997544,-0.00033235047797245906
2024-03-13T00:00:00+00:00,CASH,cash,1.0,-56.74199109771163,-56.74199109771163,0.0,long,-0.0003325245980587357,0.0,0.0,0.0
2024-03-14T00:00:00+00:00,BTCUSDT,holding,2.333455234532932,71455.5,166738.2105111679,68000.38571714144,long,1.0000001361223647,0.6886964125348585,0.4078273046414887,0.0
2024-03-14T00:00:00+00:00,CASH,cash,1.0,-0.02269679643200817,-0.02269679643200817,0.0,long,-1.3612236482548536e-07,0.0,0.0,0.0
2024-03-15T00:00:00+00:00,BTCUSDT,holding,2.333454916897975,69552.2,162296.92307107133,63559.11171745042,long,1.0003852984536599,0.64371602779222,0.39177329885094186,-0.0003852983976994271
2024-03-15T00:00:00+00:00,CASH,cash,1.0,-62.50866899954739,-62.50866899954739,0.0,long,-0.00038529845365995987,0.0,0.0,0.0
2024-03-16T00:00:00+00:00,BTCUSDT,holding,2.3325561853140324,65351.0,152434.87926645734,53735.096841079365,long,1.0001001740610451,0.5444297395661011,0.3525471333238098,-0.00010001001740610452
2024-03-16T00:00:00+00:00,CASH,cash,1.0,-15.268491394256046,-15.268491394256046,0.0,long,-0.00010017406104512949,0.0,0.0,0.0
2024-03-17T00:00:00+00:00,BTCUSDT,holding,2.332322547092823,68447.9,159642.58047115483,60952.68421346912,long,1.0001309454011422,0.6176182823651746,0.3818571806296308,-0.00013090713944355548
2024-03-17T00:00:00+00:00,CASH,cash,1.0,-20.90172475441835,-20.90172475441835,0.0,long,-0.000130945401142072,0.0,0.0,0.0
2024-03-18T00:00:00+00:00,BTCUSDT,holding,2.332017180167696,67660.0,157784.2824101463,59107.30744853042,long,1.0002019037449967,0.5989979675757433,0.3746839706225346,-0.0002018507461947778
2024-03-18T00:00:00+00:00,CASH,cash,1.0,-31.85080672308651,-31.85080672308651,0.0,long,-0.0002019037449968242,0.0,0.0,0.0
2024-03-19T00:00:00+00:00,BTCUSDT,holding,2.3315464322113986,61974.1,144495.49174451243,45838.436011919315,long,1.0002693907228908,0.4646240015125018,0.31731636681373515,-0.00026930252806432395
2024-03-19T00:00:00+00:00,CASH,cash,1.0,-38.91526156506397,-38.91526156506397,0.0,long,-0.00026939072289074905,0.0,0.0,0.0
2024-03-20T00:00:00+00:00,BTCUSDT,holding,2.3309185043905014,67876.4,158214.3567714114,59583.87117663174,long,1.0001585935340909,0.6041121141938837,0.3766619035681893,-0.00015849513231734735
2024-03-20T00:00:00+00:00,CASH,cash,1.0,-25.08779522218822,-25.08779522218822,0.0,long,-0.0001585935340908899,0.0,0.0,0.0
