order_id,symbol,trade_side,quantity,price,commission,status,execution_timestamp,turnover,realized_pnl,estimated_fee,delta_weight,execution_model
b94204ff-daff-45bb-9810-af25874dd62e,SH600010,buy,8091.727532056135,16.502327937669317,100.14925598719347,filled,2023-01-26T00:00:00+00:00,133532.34131625795,0.0,100.14925598719347,0.0,next_bar_open
3d709bab-20e8-4d03-a3e0-cdbc5136bd02,SH600014,sell,34471.796921123445,23.710703090104396,1430.3634481134827,filled,2023-01-26T00:00:00+00:00,817350.5417791329,0.0,1430.3634481134827,0.0,next_bar_open
0b209dd7-322b-4d33-a692-fd7fbe815d99,SH600016,sell,433.15792303483477,26.844199648920483,20.348611089552968,filled,2023-01-26T00:00:00+00:00,11627.777765458837,0.0,20.348611089552968,0.0,next_bar_open
e2bd11c5-ebe6-4409-83ed-b3640d47e75e,SH600018,sell,741.4957012577522,31.927303864716603,41.42942749476542,filled,2023-01-26T00:00:00+00:00,23673.95856843738,0.0,41.42942749476542,0.0,next_bar_open
42275c9d-fe15-45a0-a61f-cc6f70431181,SH600019,buy,1169.3238016676669,30.22123992864856,26.503811373358523,filled,2023-01-26T00:00:00+00:00,35338.41516447803,0.0,26.503811373358523,0.0,next_bar_open
6ca6e8bb-cb5c-4ae9-af28-9f1305727d1e,SH600023,sell,608.4241512572854,29.78595547674243,31.714365690567533,filled,2023-01-26T00:00:00+00:00,18122.494680324304,0.0,31.714365690567533,0.0,next_bar_open
72017d31-f9f7-47e7-9cfb-cb33a9e38431,SH600004,sell,12103.589319718263,13.042979953590798,276.26702751126675,filled,2023-01-27T00:00:00+00:00,157866.872863581,0.0,276.26702751126675,0.0,next_bar_open
bbe9e33a-4ff4-486a-80d4-a4bbd430e38b,SH600005,sell,50210.7833775148,13.07808077655377,1149.1561915140685,filled,2023-01-27T00:00:00+00:00,656660.680865182,0.0,1149.1561915140685,0.0,next_bar_open
86113cf1-661b-4fbf-badb-99a95699e0c5,SH600008,buy,17758.869638268505,18.036906467391308,240.23630297403326,filled,2023-01-27T00:00:00+00:00,320315.07063204434,0.0,240.23630297403326,0.0,next_bar_open
51323c83-8eec-46d4-9da0-0503697b0ec1,SH600010,sell,7987.840316864538,16.716951769095118,233.68159730345144,filled,2023-01-27T00:00:00+00:00,133532.34131625795,0.0,233.68159730345144,0.0,next_bar_open
7d06c514-dd15-4a86-bbf2-3a8006ecd1b3,SH600013,buy,3758.9163032911824,24.971701912540357,70.39990307998167,filled,2023-01-27T00:00:00+00:00,93866.53743997555,0.0,70.39990307998167,0.0,next_bar_open
0fbc6488-fb68-42b1-ba20-9403112f0ede,SH600016,buy,3705.391806573899,27.372786124953166,76.07017307287587,filled,2023-01-27T00:00:00+00:00,101426.89743050117,0.0,76.07017307287587,0.0,next_bar_open
7438a288-e945-4de8-87e9-3aceb306b9be,SH600018,buy,2792.959131306166,31.750313751751264,66.50799653609207,filled,2023-01-27T00:00:00+00:00,88677.32871478943,0.0,66.50799653609207,0.0,next_bar_open
fd03b826-854d-4b71-903d-e5d0e17dd272,SH600019,sell,1145.5436239229048,30.848598365431005,61.84222653783655,filled,2023-01-27T00:00:00+00:00,35338.41516447803,0.0,61.84222653783655,0.0,next_bar_open
5a40fda0-7417-44ca-8268-25d91be0521c,SH600020,buy,12333.21633211863,30.73914101424535,284.33435699414133,filled,2023-01-27T00:00:00+00:00,379112.47599218844,0.0,284.33435699414133,0.0,next_bar_open
26ecc539-cfdf-417a-9ffd-6a2d3fdbf4fd,SH600008,sell,17937.84826656401,17.856939465203794,560.5513736060776,filled,2023-01-28T00:00:00+00:00,320315.07063204434,0.0,560.5513736060776,0.0,next_bar_open
4d808f8f-75ba-4e2e-a5d9-6b3765e15c86,SH600013,sell,3779.469166877092,24.835905069053865,164.26644051995723,filled,2023-01-28T00:00:00+00:00,93866.53743997555,0.0,164.26644051995723,0.0,next_bar_open
9213127b-cc67-4ea5-91dd-aaa987a343ee,SH600016,sell,3747.5228960119152,27.065050766851588,177.49707050337705,filled,2023-01-28T00:00:00+00:00,101426.89743050117,0.0,177.49707050337705,0.0,next_bar_open
e652ff8c-f2b7-4f0b-a930-c322b16c1bb1,SH600017,buy,30825.729536465566,25.165304725294085,581.8041578734908,filled,2023-01-28T00:00:00+00:00,775738.8771646543,0.0,581.8041578734908,0.0,next_bar_open
3cf3432a-cb4e-494d-a068-f186d812f97b,SH600018,sell,1762.7435208575253,32.26922775945392,99.54415127309309,filled,2023-01-28T00:00:00+00:00,56882.37215605319,0.0,99.54415127309309,0.0,next_bar_open
a600c571-278f-419d-8852-e5945ae95d80,SH600020,sell,12336.821485274628,30.730158205231508,663.4468329863298,filled,2023-01-28T00:00:00+00:00,379112.47599218844,0.0,663.4468329863298,0.0,next_bar_open
0c064527-1def-4e68-9395-f8e3e5f7a128,SH600021,buy,1338.3139078379697,30.96294926461107,31.07860922138282,filled,2023-01-28T00:00:00+00:00,41438.14562851043,0.0,31.07860922138282,0.0,next_bar_open
98e06295-3bb2-4863-8df0-4bf67f4f953e,SH600023,buy,1707.8333997656375,31.320560698676328,40.1177247454398,filled,2023-01-28T00:00:00+00:00,53490.2996605864,0.0,40.1177247454398,0.0,next_bar_open
d177e40b-7879-4b1d-bc73-f63d4dc081ac,SH600025,buy,2648.4225322896,30.560090095231562,60.70202339775862,filled,2023-01-28T00:00:00+00:00,80936.0311970115,0.0,60.70202339775862,0.0,next_bar_open
129b3d12-6641-410b-aa74-916101755841,SH600008,buy,5938.138260879428,17.75473312522485,79.07254506195079,filled,2023-01-29T00:00:00+00:00,105430.06008260106,0.0,79.07254506195079,0.0,next_bar_open
35c706e3-3afd-40d4-9641-ed1fa6945705,SH600010,buy,10773.814900094074,16.17477134717089,130.69799440932331,filled,2023-01-29T00:00:00+00:00,174263.99254576443,0.0,130.69799440932331,0.0,next_bar_open
8ee585f9-bb81-4479-9e0c-8bd9c6590d1f,SH600017,sell,7988.8807199247785,25.268509425258795,353.2674385952032,filled,2023-01-29T00:00:00+00:00,201867.10776868754,0.0,353.2674385952032,0.0,next_bar_open
c6555bc8-54ec-4899-b81c-82eed10c51d7,SH600018,sell,1195.2819915964644,32.1235044275646,67.1941311111652,filled,2023-01-29T00:00:00+00:00,38396.64634923726,0.0,67.1941311111652,0.0,next_bar_open
50179732-e04b-4eae-878f-bc9f686f5bf0,SH600021,sell,28.289288534875723,30.817779384581698,1.525672842775509,filled,2023-01-29T00:00:00+00:00,871.8130530145764,0.0,1.525672842775509,0.0,next_bar_open
662f0916-0144-4ca5-97b1-fd0e4fad8869,SH600023,sell,1685.9585902980484,31.726935624872162,93.6080244060262,filled,2023-01-29T00:00:00+00:00,53490.2996605864,0.0,93.6080244060262,0.0,next_bar_open
c2607f7b-c29c-4b73-be68-2d2f11b33969,SH600025,buy,476.2109753864785,31.355460027022893,11.198860652370232,filled,2023-01-29T00:00:00+00:00,14931.81420316031,0.0,11.198860652370232,0.0,next_bar_open
523a46f2-28a5-438d-ba55-12bbb6c876c8,SH600008,buy,18592.228390641365,17.77507172192394,247.85864483553064,filled,2023-01-30T00:00:00+00:00,330478.19311404077,0.0,247.85864483553064,0.0,next_bar_open
498bd20b-0ace-4772-8248-015ecea86396,SH600010,sell,10816.053973592274,16.111605301825904,304.96198695508775,filled,2023-01-30T00:00:00+00:00,174263.99254576443,0.0,304.96198695508775,0.0,next_bar_open
6e205cc1-da45-46de-87cd-612679aee73b,SH600013,buy,5568.5300964298,24.589598620016766,102.69593998101905,filled,2023-01-30T00:00:00+00:00,136927.91997469205,0.0,102.69593998101905,0.0,next_bar_open
29911f9f-cfb5-498a-9268-37e3db469a9b,SH600017,sell,12262.475805348291,25.957895436802943,557.0391133152245,filled,2023-01-30T00:00:00+00:00,318308.0647515569,0.0,557.0391133152245,0.0,next_bar_open
eca8233d-ba90-4c48-99f9-4e79636f5e95,SH600018,buy,2329.528493676994,32.922036441494384,57.51961647025014,filled,2023-01-30T00:00:00+00:00,76692.82196033352,0.0,57.51961647025014,0.0,next_bar_open
358234fc-d98c-4833-b7b6-e03723fc9a17,SH600021,sell,1335.5694355677185,30.373810222942158,70.99108200711774,filled,2023-01-30T00:00:00+00:00,40566.33257549586,0.0,70.99108200711774,0.0,next_bar_open
8993fdc2-39f6-480a-871e-b0ac3f0ea806,SH600025,sell,2901.8675819084324,33.036602358376285,167.76872945030067,filled,2023-01-30T00:00:00+00:00,95867.8454001718,0.0,167.76872945030067,0.0,next_bar_open
bdb595ec-49d6-4233-b3fd-b6b3bc1ca0ce,SH600027,buy,2422.6746453368805,35.046926498096056,63.68047516794194,filled,2023-01-30T00:00:00+00:00,84907.30022392259,0.0,63.68047516794194,0.0,next_bar_open
46483d28-9e18-4cfc-8788-90e61d8d9640,SH600008,sell,24123.537035846475,18.069831656481472,762.8394430941233,filled,2023-01-31T00:00:00+00:00,435908.25319664186,0.0,762.8394430941233,0.0,next_bar_open
9d801be9-757a-4851-b733-727953e9f053,SH600009,buy,5695.860685013511,15.643549074576855,66.82760711097136,filled,2023-01-31T00:00:00+00:00,89103.4761479618,0.0,66.82760711097136,0.0,next_bar_open
a4a6ff60-aeac-4694-b8dc-a9e8e0675855,SH600013,sell,5475.3060974496175,25.008267581327132,239.6238599557111,filled,2023-01-31T00:00:00+00:00,136927.91997469205,0.0,239.6238599557111,0.0,next_bar_open
38d621dc-218b-4cfd-a5bf-7fca079106e3,SH600017,buy,7913.452415323726,26.767927152032584,158.87003833084637,filled,2023-01-31T00:00:00+00:00,211826.7177744618,0.0,158.87003833084637,0.0,next_bar_open
5618448f-b7fd-443e-be6c-1cebf7bc35a9,SH600018,buy,3283.668723036091,32.90419266115846,81.0348512236498,filled,2023-01-31T00:00:00+00:00,108046.46829819972,0.0,81.0348512236498,0.0,next_bar_open
0fbb81a0-38ab-4cb6-bbdf-d4d597c438c5,SH600021,buy,2322.554641538967,30.851298249135862,53.74036945952514,filled,2023-01-31T00:00:00+00:00,71653.82594603351,0.0,53.74036945952514,0.0,next_bar_open
1bb37924-dc5d-4b7f-ba1b-ec90e1629df2,SH600027,buy,2649.006470635265,34.80764808496862,69.15426375350779,filled,2023-01-31T00:00:00+00:00,92205.68500467707,0.0,69.15426375350779,0.0,next_bar_open
dcfd0de9-db9c-4fa7-9122-07bdec7bcc75,SH600008,buy,26211.935859692738,18.520328961630415,364.09025613199975,filled,2023-02-01T00:00:00+00:00,485453.67484266625,0.0,364.09025613199975,0.0,next_bar_open
8900c814-c785-4df0-a31c-61009053bf89,SH600009,sell,5810.536026082726,15.334811753681263,155.93108325893317,filled,2023-02-01T00:00:00+00:00,89103.4761479618,0.0,155.93108325893317,0.0,next_bar_open
3c6b8826-0c7f-417b-9c64-e0fd210a3524,SH600013,buy,8324.380018301837,24.770885606448363,154.65169888346952,filled,2023-02-01T00:00:00+00:00,206202.26517795934,0.0,154.65169888346952,0.0,next_bar_open
040fea05-94d6-4b7b-a942-9ea218d6dad5,SH600017,sell,16916.84724280889,27.628695566637145,817.9332392330257,filled,2023-02-01T00:00:00+00:00,467390.4224188718,0.0,817.9332392330257,0.0,next_bar_open
68ee67f7-bfb4-4bca-bf83-5e1055009123,SH600018,sell,2325.8322841410486,33.91089071021832,138.02432769615794,filled,2023-02-01T00:00:00+00:00,78871.04439780454,0.0,138.02432769615794,0.0,next_bar_open
ce862982-43b4-4e2d-aba2-37cb5377a353,SH600021,buy,190.7246342622549,30.72356302170308,4.394805240410745,filled,2023-02-01T00:00:00+00:00,5859.740320547659,0.0,4.394805240410745,0.0,next_bar_open
08f47286-1745-43b5-b48c-71459cd04f08,SH600027,sell,1800.1574549828915,34.52516734272322,108.76379040893639,filled,2023-02-01T00:00:00+00:00,62150.73737653508,0.0,108.76379040893639,0.0,next_bar_open
02f98b5a-9403-4993-9c8a-6f9ee108b2ab,SH600004,buy,78425.93506295104,12.62337515268827,742.5,filled,2023-02-02T00:00:00+00:00,990000.0,0.0,742.5,0.0,next_bar_open
b1d840f7-613a-47e6-a360-f0b2a8f50f7e,SH600008,sell,26535.371369652134,18.29458755560768,849.5439309746661,filled,2023-02-02T00:00:00+00:00,485453.67484266625,0.0,849.5439309746661,0.0,next_bar_open
d09e4f54-0dfc-4748-91f6-47fe292cb5ca,SH600013,sell,8372.59823074393,24.62822883591748,360.8539640614288,filled,2023-02-02T00:00:00+00:00,206202.2651779593,0.0,360.8539640614288,0.0,next_bar_open
e198e7e6-d6ef-45eb-bbe9-f5c9bdd71085,SH600018,sell,3107.1350355650097,34.07262466836345,185.26943025627526,filled,2023-02-02T00:00:00+00:00,105868.24586072871,0.0,185.26943025627526,0.0,next_bar_open
d20d9b32-3b63-4d35-b487-32efaf32964b,SH600021,sell,2462.638350267247,31.475821960690794,135.64874096651707,filled,2023-02-02T00:00:00+00:00,77513.56626658117,0.0,135.64874096651707,0.0,next_bar_open
29a07202-de2c-46b4-8bef-c5f059589303,SH600027,sell,3317.830270021492,34.64982789831496,201.18393374111298,filled,2023-02-02T00:00:00+00:00,114962.24785206455,0.0,201.18393374111298,0.0,next_bar_open
3ad9739f-05f7-4aa0-83e2-cdb9dc3bb415,SH600004,sell,76385.31525824712,12.960606324042269,1732.5000000000005,filled,2023-02-03T00:00:00+00:00,990000.0000000001,0.0,1732.5000000000005,0.0,next_bar_open
a95a5a2d-bc3e-478f-8640-fe7c13543c64,SH600006,buy,64864.04724754568,15.262692385225154,742.5,filled,2023-02-03T00:00:00+00:00,990000.0,0.0,742.5,0.0,next_bar_open
2c62a7e6-ac76-4309-8f49-c2a364f133da,SH600006,sell,61700.4304187619,16.045268943520373,1732.5,filled,2023-02-05T00:00:00+00:00,990000.0,0.0,1732.5,0.0,next_bar_open
c2144eae-04af-4d9c-9545-1d1d6c60b09a,SH600009,buy,63592.64941817003,15.567836991505057,742.5,filled,2023-02-05T00:00:00+00:00,990000.0,0.0,742.5,0.0,next_bar_open
95a9c618-2e53-40d7-94f5-ee6c2df5ab0f,SH600005,buy,16134.941253553074,12.271504239682214,148.5,filled,2023-02-06T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
3315d793-4b74-4f85-ac9b-d7098362dacf,SH600009,sell,51706.31788211432,15.317277122801272,1386.0,filled,2023-02-06T00:00:00+00:00,792000.0,0.0,1386.0,0.0,next_bar_open
b37ed2d4-ce04-40b0-90e9-3d70c6e20cc1,SH600017,buy,7130.849117392315,27.766679218758558,148.5,filled,2023-02-06T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
060bb035-f4ce-4a61-bd2e-460a5c2eb1a0,SH600020,buy,6449.765629817928,30.698789904027784,148.5,filled,2023-02-06T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
e7d531ce-55f3-4c9e-9ff7-8daabdd478a3,SH600025,buy,6449.035132401371,30.702267228349317,148.5,filled,2023-02-06T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
f2d28373-3b41-4935-9172-eaa85bda3526,SH600005,sell,16034.442858830356,12.348417824256305,346.5,filled,2023-02-07T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
f518b843-07e3-4508-83ff-f1263af449f9,SH600009,buy,50378.60830923163,15.720958291237073,594.0,filled,2023-02-07T00:00:00+00:00,792000.0,0.0,594.0,0.0,next_bar_open
c63a52d3-045d-4a46-bf1e-baccda7783b6,SH600017,sell,7226.117852638756,27.40060486665001,346.5,filled,2023-02-07T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
da419951-aee0-4f28-9ed0-ec754b411fa5,SH600020,sell,6472.206254804402,30.592350151545627,346.5,filled,2023-02-07T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
63e1c74d-6381-4fa0-b98e-e95c6aa5e3b2,SH600025,sell,6405.6521513990065,30.910201696911756,346.5,filled,2023-02-07T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
69688d08-499e-4011-a834-408548928973,SH600007,buy,47471.87413806686,17.505196720587474,623.2533716113719,filled,2023-02-08T00:00:00+00:00,831004.4954818293,0.0,623.2533716113719,0.0,next_bar_open
aca2f6a0-bdfa-4cd4-8a26-3dfbe90d2b1d,SH600009,sell,51522.67692228072,16.12890760189647,1454.2578670932012,filled,2023-02-08T00:00:00+00:00,831004.4954818293,0.0,1454.2578670932012,0.0,next_bar_open
f6695eae-b9c1-4413-89ff-5181f8d62206,SH600006,buy,12794.020551762076,15.475979517066678,148.5,filled,2023-02-09T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
0a02f2f0-af60-4abe-a2a1-cc9bf189f64c,SH600007,sell,37165.629264566836,17.031986488799387,1107.7578670932014,filled,2023-02-09T00:00:00+00:00,633004.4954818294,0.0,1107.7578670932014,0.0,next_bar_open
5e228ee6-daa4-4a80-933c-485e84bc5278,SH600009,buy,2336.2317417406284,16.695473648846477,29.25337161137203,filled,2023-02-09T00:00:00+00:00,39004.49548182937,0.0,29.25337161137203,0.0,next_bar_open
f9f8d27a-a063-4385-9b88-4bf270e0b30d,SH600016,buy,6979.159732235068,28.3701774420616,148.5,filled,2023-02-09T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
5d4be2b5-778c-48b0-b0e6-db53332ba406,SH600017,buy,7006.305734295446,28.260256904120226,148.5,filled,2023-02-09T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
6e7f2aa9-a86e-43e1-a9b8-fba76cf527f6,SH600002,buy,23329.867171834303,8.486975023974486,148.5,filled,2023-02-10T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
e67c1dc7-478c-4505-8fc9-3767ea0c3f8c,SH600003,buy,12946.582974192068,15.293610707527728,148.5,filled,2023-02-10T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
18c3ea05-5084-4852-adb0-b611c0e0df10,SH600006,sell,12581.370028682764,15.737554777309898,346.5,filled,2023-02-10T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
a8514346-6662-47d1-a06e-cbf774471e8f,SH600009,sell,11898.386348205066,16.64091198634421,346.5,filled,2023-02-10T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
323da217-427c-4875-b013-207cd10355af,SH600013,buy,7345.122053396997,26.95666573824029,148.5,filled,2023-02-10T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
cb96d5a1-1863-4f31-a03f-7c280651096a,SH600016,sell,7005.648951217808,28.262906317277174,346.5,filled,2023-02-10T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
c8693c66-c14d-432a-ae78-490b8b92eb2e,SH600017,sell,6850.540160963759,28.902830338585247,346.5,filled,2023-02-10T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
65037290-58d5-4875-b375-ba04c9958342,SH600025,buy,6208.41901522346,31.892177302223114,148.5,filled,2023-02-10T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
f2622a70-28c6-4a0b-95b0-249f2b45fec2,SH600003,sell,13123.264483500769,15.087709330931766,346.5,filled,2023-02-11T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
7fac80d8-4970-48e8-9ded-3db0874f42c1,SH600006,buy,12158.802414689464,16.28449852600528,148.5,filled,2023-02-11T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
93ec6681-387e-4a09-a9c7-6c63ba75c9d6,SH600007,sell,11644.47972269851,17.003765278927823,346.5,filled,2023-02-11T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
b59daa2b-710f-4dd6-bf65-7d709330d9f5,SH600013,sell,7503.206866297391,26.388716655190276,346.5,filled,2023-02-11T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
6af44ef9-1d76-42e2-95c3-51c8ca6083e7,SH600017,buy,7020.797253180163,28.201925345488828,148.5,filled,2023-02-11T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
dbaa5e26-1735-4ffa-a7ac-a1d1ee533e88,SH600018,buy,5643.4338334803115,35.08502196399336,148.5,filled,2023-02-11T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
cb1ae5cb-c338-4f8d-ab1e-669e8f992acf,SH600024,buy,5931.678474832747,33.38009651738295,148.5,filled,2023-02-11T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
cbdc45fa-d85e-40f2-872f-a0c2c60e01c4,SH600025,sell,5984.713580509343,33.08429005605791,346.5,filled,2023-02-11T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
1bf30b19-0f36-48c0-b78a-ea5df4802d9e,SH600002,sell,22005.315013210056,8.997826201585308,346.5,filled,2023-02-12T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
c85f5df1-0fb3-4ab1-ae4f-8a5680799c32,SH600003,buy,12987.95455864981,15.244894729642748,148.5,filled,2023-02-12T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
64fd0e6a-5a1f-489d-bbef-223f9f44b407,SH600006,sell,11877.325243619982,16.67041997577338,346.5,filled,2023-02-12T00:00:00+00:00,197999.99999999997,0.0,346.5,0.0,next_bar_open
4e858051-ac93-4219-b69f-9d37c82aab11,SH600007,buy,11361.73538278444,17.426915284439215,148.5,filled,2023-02-12T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
415fbcdb-8307-4110-8bfe-9f599f2b6289,SH600008,buy,10875.197445305823,18.20656599531118,148.50000000000003,filled,2023-02-12T00:00:00+00:00,198000.00000000003,0.0,148.50000000000003,0.0,next_bar_open
ea599428-e507-4dd5-9f5a-b550da45546b,SH600018,sell,5791.904099612274,34.18564889795994,346.5,filled,2023-02-12T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
a33e94b7-d814-4044-b0a5-a6578a12cb25,SH600024,sell,5801.563042487996,34.12873367917206,346.5,filled,2023-02-12T00:00:00+00:00,198000.0,0.0,346.5,0.0,next_bar_open
f78327e0-9093-42b5-9659-287867a1d983,SH600027,buy,5774.550936400865,34.288380547805595,148.5,filled,2023-02-12T00:00:00+00:00,198000.0,0.0,148.5,0.0,next_bar_open
